,value,timestamp_sensor
1420,180.1,2020-06-10 08:44:28
1421,181.15,2020-06-10 09:04:29
1422,180.74,2020-06-10 09:24:29
1423,180.6,2020-06-10 09:44:29
1424,180.19,2020-06-10 10:04:29
1425,180.25,2020-06-10 10:24:30
1426,179.75,2020-06-10 10:44:30
1427,180.35,2020-06-10 11:04:30
1428,179.92,2020-06-10 11:24:30
1429,180.72,2020-06-10 11:44:31
1430,180.94,2020-06-10 12:04:31
1431,180.25,2020-06-10 12:24:31
1432,180.27,2020-06-10 12:44:31
1433,181.07,2020-06-10 13:04:31
1434,182.4,2020-06-10 13:24:32
1435,181.27,2020-06-10 13:44:32
1436,181.51,2020-06-10 14:04:32
1437,181.18,2020-06-10 14:24:32
1438,181.78,2020-06-10 14:44:33
1439,182.5,2020-06-10 15:04:33
1440,182.5,2020-06-10 15:24:33
1441,181.78,2020-06-10 15:44:33
1442,182.57,2020-06-10 16:04:34
1443,184.01,2020-06-10 16:24:34
1444,185.34,2020-06-10 16:44:34
1445,185.74,2020-06-10 17:04:34
1446,187.77,2020-06-10 17:24:35
1447,189.01,2020-06-10 17:44:35
1448,188.72,2020-06-10 18:04:35
1449,187.74,2020-06-10 18:24:35
1450,188.61,2020-06-10 18:44:36
1451,188.16,2020-06-10 19:04:36
1452,185.58,2020-06-10 19:24:36
1453,185.15,2020-06-10 19:44:36
1454,185.55,2020-06-10 20:04:37
1455,185.58,2020-06-10 20:24:37
1456,185.38,2020-06-10 20:44:37
1457,185.1,2020-06-10 21:04:37
1458,185.43,2020-06-10 21:24:37
1459,185.49,2020-06-10 21:44:38
1460,185.7,2020-06-10 22:04:38
1461,185.75,2020-06-10 22:24:38
1462,185.66,2020-06-10 22:44:38
1463,185.75,2020-06-10 23:04:39
1464,185.98,2020-06-10 23:24:39
1465,185.89,2020-06-10 23:44:39
1466,186.09,2020-06-11 00:04:39
1467,187.13,2020-06-11 00:24:40
1468,187.43,2020-06-11 00:44:40
1469,186.92,2020-06-11 01:04:40
1470,187.0,2020-06-11 01:24:40
1471,187.22,2020-06-11 01:44:41
1472,187.1,2020-06-11 02:04:41
1473,186.94,2020-06-11 02:24:41
1474,187.12,2020-06-11 02:44:41
1475,187.21,2020-06-11 03:04:41
1476,187.45,2020-06-11 03:24:42
1477,187.51,2020-06-11 03:44:42
1478,187.19,2020-06-11 04:04:42
1479,186.96,2020-06-11 04:24:42
1480,186.69,2020-06-11 04:44:43
1481,186.96,2020-06-11 05:04:43
1482,187.31,2020-06-11 05:24:43
1483,187.08,2020-06-11 05:44:43
1484,187.18,2020-06-11 06:04:44
1485,187.28,2020-06-11 06:24:44
1486,187.12,2020-06-11 06:44:44
1487,186.99,2020-06-11 07:04:44
1488,187.19,2020-06-11 07:24:44
1489,187.32,2020-06-11 07:44:45
1490,187.24,2020-06-11 08:04:45
1491,186.55,2020-06-11 08:24:45
1492,187.33,2020-06-11 08:44:45
1493,187.62,2020-06-11 09:04:46
1494,187.53,2020-06-11 09:24:46
1495,187.45,2020-06-11 09:44:46
1496,187.96,2020-06-11 10:04:46
1497,187.19,2020-06-11 10:24:47
1498,187.47,2020-06-11 10:44:47
1499,187.77,2020-06-11 11:04:47
1500,188.12,2020-06-11 11:24:47
1501,187.71,2020-06-11 11:44:48
1502,187.31,2020-06-11 12:04:48
1503,187.92,2020-06-11 12:24:48
1504,187.82,2020-06-11 12:44:48
1505,187.62,2020-06-11 13:04:49
1506,187.24,2020-06-11 13:24:49
1507,187.2,2020-06-11 13:44:49
1508,187.35,2020-06-11 14:04:49
1509,187.56,2020-06-11 14:24:50
1510,187.46,2020-06-11 14:44:50
1511,187.61,2020-06-11 15:04:50
1512,187.45,2020-06-11 15:24:50
1513,187.19,2020-06-11 15:44:51
1514,187.15,2020-06-11 16:04:51
1515,187.45,2020-06-11 16:24:51
1516,187.46,2020-06-11 16:44:51
1517,187.3,2020-06-11 17:04:52
1518,187.29,2020-06-11 17:24:52
1519,187.54,2020-06-11 17:44:52
1520,187.6,2020-06-11 18:04:52
1521,187.88,2020-06-11 18:24:52
1522,188.08,2020-06-11 18:44:53
1523,188.05,2020-06-11 19:04:53
1524,188.13,2020-06-11 19:24:53
1525,188.11,2020-06-11 19:44:53
1526,187.92,2020-06-11 20:04:54
1527,187.47,2020-06-11 20:24:54
1528,187.44,2020-06-11 20:44:54
1529,187.29,2020-06-11 21:04:54
1530,187.41,2020-06-11 21:24:55
1531,187.91,2020-06-11 21:44:55
1532,187.85,2020-06-11 22:04:55
1533,187.88,2020-06-11 22:24:55
1534,187.81,2020-06-11 22:44:56
1535,187.8,2020-06-11 23:04:56
1536,187.85,2020-06-11 23:24:56
1537,188.0,2020-06-11 23:44:56
1538,188.1,2020-06-12 00:24:57
1539,188.07,2020-06-12 00:04:57
1540,188.41,2020-06-12 00:44:57
1541,187.94,2020-06-12 01:24:57
1542,188.77,2020-06-12 01:04:57
1543,187.66,2020-06-12 01:44:58
1544,187.78,2020-06-12 02:04:58
1545,187.49,2020-06-12 02:24:58
1546,187.46,2020-06-12 02:44:58
1547,187.28,2020-06-12 03:04:59
1548,186.81,2020-06-12 03:24:59
1549,187.18,2020-06-12 03:44:59
1550,186.88,2020-06-12 04:04:59
1551,186.82,2020-06-12 04:25:00
1552,187.14,2020-06-12 04:45:00
1553,186.78,2020-06-12 05:05:00
1554,186.84,2020-06-12 05:25:00
1555,186.62,2020-06-12 05:45:00
1556,186.87,2020-06-12 06:05:01
1557,186.81,2020-06-12 06:25:01
1558,186.44,2020-06-12 06:45:01
1559,186.87,2020-06-12 07:05:01
1560,186.39,2020-06-12 07:25:02
1561,186.91,2020-06-12 07:45:02
1562,187.12,2020-06-12 08:05:03
1563,186.78,2020-06-12 08:25:03
1564,187.14,2020-06-12 08:45:03
1565,191.58,2020-06-12 09:05:03
1566,188.17,2020-06-12 09:25:04
1567,191.05,2020-06-12 09:45:04
1568,188.81,2020-06-12 10:25:04
1569,189.22,2020-06-12 10:05:04
1570,187.4,2020-06-12 10:45:05
1571,186.52,2020-06-12 11:05:05
1572,186.43,2020-06-12 11:25:05
1573,186.69,2020-06-12 11:45:05
1574,186.33,2020-06-12 12:05:06
1575,186.11,2020-06-12 12:25:06
1576,186.44,2020-06-12 12:45:06
1577,186.16,2020-06-12 13:05:06
1578,186.71,2020-06-12 13:25:06
1579,186.3,2020-06-12 13:45:07
1580,186.81,2020-06-12 14:05:07
1581,187.12,2020-06-12 14:25:07
1582,187.76,2020-06-12 14:45:07
1583,187.8,2020-06-12 15:05:08
1584,189.51,2020-06-12 15:25:08
1585,188.9,2020-06-12 15:45:08
1586,188.9,2020-06-12 16:05:08
1587,190.04,2020-06-12 16:45:09
1588,198.77,2020-06-12 16:25:09
1589,191.44,2020-06-12 17:05:09
1590,186.25,2020-06-12 17:25:09
1591,176.17,2020-06-12 17:45:10
1592,163.94,2020-06-12 18:05:10
1593,189.92,2020-06-12 18:25:10
1594,189.82,2020-06-12 18:45:10
1595,189.64,2020-06-12 19:05:11
1596,189.29,2020-06-12 19:25:11
1597,189.75,2020-06-12 19:45:11
1598,188.81,2020-06-12 20:05:11
1599,188.45,2020-06-12 20:25:12
1600,188.91,2020-06-12 20:45:12
1601,189.79,2020-06-12 21:05:12
1602,189.91,2020-06-12 21:25:12
1603,188.59,2020-06-12 21:45:13
1604,188.26,2020-06-12 22:05:13
1605,188.5,2020-06-12 22:25:13
1606,188.49,2020-06-12 22:45:13
1607,186.74,2020-06-12 23:05:14
1608,187.91,2020-06-12 23:25:14
1609,188.99,2020-06-12 23:45:14
1610,187.9,2020-06-13 00:05:14
1611,188.36,2020-06-13 00:25:14
1612,188.06,2020-06-13 00:45:15
1613,188.72,2020-06-13 01:05:15
1614,188.55,2020-06-13 01:25:15
1615,189.34,2020-06-13 01:45:15
1616,188.52,2020-06-13 02:25:16
1617,188.78,2020-06-13 02:05:16
1618,189.78,2020-06-13 02:45:16
1619,191.15,2020-06-13 03:05:16
1620,191.46,2020-06-13 03:25:17
1621,187.78,2020-06-13 03:45:17
1622,185.87,2020-06-13 04:05:17
1623,184.39,2020-06-13 04:25:17
1624,187.67,2020-06-13 04:45:17
1625,190.88,2020-06-13 05:05:18
1626,190.47,2020-06-13 05:25:18
1627,191.42,2020-06-13 05:45:18
1628,189.74,2020-06-13 06:05:18
1629,188.48,2020-06-13 06:45:19
1630,189.66,2020-06-13 06:25:19
1631,191.87,2020-06-13 07:05:19
1632,186.24,2020-06-14 15:25:43
1633,186.23,2020-06-14 15:05:42
1634,186.6,2020-06-14 14:45:42
1635,186.49,2020-06-14 14:25:42
1636,186.73,2020-06-14 14:05:42
1637,186.57,2020-06-14 13:45:41
1638,186.85,2020-06-14 13:25:41
1639,186.71,2020-06-14 13:05:41
1640,185.96,2020-06-14 12:45:41
1641,186.71,2020-06-14 12:25:41
1642,185.87,2020-06-14 12:05:40
1643,186.56,2020-06-14 11:45:40
1644,188.02,2020-06-14 20:05:46
1645,187.03,2020-06-14 11:25:40
1646,187.14,2020-06-14 11:05:40
1647,187.49,2020-06-14 10:45:39
1648,187.3,2020-06-14 10:25:39
1649,187.26,2020-06-14 10:05:39
1650,187.27,2020-06-14 09:45:39
1651,186.94,2020-06-14 09:25:38
1652,187.62,2020-06-14 09:05:38
1653,187.19,2020-06-14 08:45:38
1654,187.26,2020-06-14 08:25:38
1655,187.53,2020-06-14 08:05:37
1656,187.45,2020-06-14 07:45:37
1657,187.43,2020-06-14 07:25:37
1658,187.43,2020-06-14 07:05:37
1659,187.36,2020-06-14 06:45:36
1660,187.22,2020-06-14 06:25:36
1661,187.44,2020-06-14 06:05:36
1662,188.18,2020-06-14 05:45:36
1663,188.41,2020-06-14 05:25:35
1664,187.68,2020-06-14 05:05:35
1665,187.79,2020-06-14 04:45:35
1666,188.23,2020-06-14 04:25:35
1667,188.22,2020-06-14 04:05:35
1668,187.72,2020-06-14 03:45:34
1669,187.89,2020-06-14 20:25:46
1670,187.65,2020-06-14 03:25:34
1671,187.73,2020-06-14 03:05:34
1672,187.67,2020-06-14 02:45:34
1673,188.06,2020-06-14 02:25:33
1674,188.22,2020-06-14 02:05:33
1675,188.13,2020-06-14 01:45:33
1676,188.5,2020-06-14 01:25:33
1677,189.33,2020-06-14 01:05:32
1678,188.7,2020-06-14 00:45:32
1679,188.55,2020-06-14 00:25:32
1680,189.17,2020-06-14 00:05:32
1681,188.13,2020-06-13 23:45:31
1682,188.56,2020-06-13 23:25:31
1683,188.63,2020-06-13 23:05:31
1684,189.08,2020-06-13 22:45:31
1685,188.92,2020-06-13 22:25:31
1686,188.83,2020-06-13 22:05:30
1687,188.58,2020-06-13 21:45:30
1688,188.64,2020-06-13 21:25:30
1689,188.77,2020-06-13 21:05:30
1690,188.64,2020-06-13 20:45:29
1691,188.62,2020-06-13 20:25:29
1692,188.54,2020-06-13 20:05:29
1693,188.65,2020-06-13 19:45:29
1694,188.76,2020-06-13 19:25:28
1695,188.58,2020-06-13 19:05:28
1696,188.15,2020-06-13 18:45:28
1697,188.53,2020-06-13 18:25:28
1698,188.17,2020-06-13 18:05:27
1699,188.02,2020-06-13 17:45:27
1700,188.35,2020-06-13 17:25:27
1701,187.49,2020-06-13 17:05:27
1702,188.33,2020-06-13 16:45:26
1703,189.0,2020-06-13 16:25:26
1704,188.0,2020-06-13 16:05:26
1705,188.06,2020-06-13 15:45:26
1706,188.03,2020-06-13 15:25:25
1707,188.17,2020-06-13 15:05:25
1708,187.8,2020-06-13 14:45:25
1709,187.73,2020-06-13 14:25:25
1710,187.52,2020-06-13 14:05:25
1711,188.24,2020-06-13 13:45:24
1712,187.69,2020-06-13 13:25:24
1713,187.02,2020-06-13 13:05:24
1714,187.34,2020-06-13 12:45:24
1715,187.3,2020-06-13 12:25:23
1716,186.99,2020-06-13 12:05:23
1717,188.16,2020-06-13 11:45:23
1718,187.7,2020-06-13 11:25:23
1719,187.96,2020-06-14 20:45:47
1720,187.95,2020-06-13 11:05:22
1721,188.7,2020-06-13 10:45:22
1722,201.05,2020-06-13 10:25:22
1723,189.85,2020-06-13 10:05:22
1724,188.92,2020-06-13 09:45:21
1725,189.49,2020-06-13 09:25:21
1726,184.59,2020-06-13 09:05:21
1727,189.07,2020-06-13 08:45:21
1728,190.67,2020-06-13 08:25:20
1729,189.18,2020-06-13 08:05:20
1730,188.76,2020-06-13 07:45:20
1731,188.04,2020-06-14 21:05:47
1732,188.01,2020-06-14 21:25:47
1733,187.94,2020-06-14 21:45:47
1734,187.79,2020-06-14 22:05:48
1735,187.59,2020-06-14 22:25:48
1736,187.92,2020-06-14 22:45:48
1737,188.25,2020-06-14 23:05:48
1738,187.96,2020-06-14 23:25:48
1739,188.15,2020-06-14 23:45:49
1740,188.11,2020-06-15 00:05:49
1741,188.0,2020-06-15 00:25:49
1742,187.78,2020-06-15 00:45:49
1743,188.06,2020-06-15 01:05:50
1744,187.82,2020-06-15 01:25:50
1745,188.09,2020-06-15 01:45:50
1746,187.85,2020-06-15 02:05:50
1747,187.86,2020-06-15 02:25:51
1748,188.05,2020-06-15 02:45:51
1749,188.14,2020-06-15 03:05:51
1750,187.65,2020-06-15 03:25:51
1751,187.95,2020-06-15 03:45:52
1752,187.93,2020-06-15 04:05:52
1753,187.79,2020-06-15 04:25:52
1754,188.03,2020-06-15 04:45:52
1755,187.44,2020-06-15 05:05:52
1756,188.26,2020-06-15 05:25:53
1757,186.8,2020-06-15 05:45:53
1758,188.28,2020-06-15 06:05:53
1759,188.37,2020-06-15 06:25:53
1760,188.16,2020-06-15 06:45:54
1761,187.91,2020-06-15 07:05:54
1762,188.06,2020-06-15 07:25:54
1763,188.4,2020-06-15 07:45:54
1764,188.03,2020-06-15 08:05:55
1765,188.19,2020-06-15 08:25:55
1766,188.21,2020-06-15 08:45:55
1767,188.81,2020-06-15 09:05:56
1768,188.38,2020-06-15 09:25:56
1769,188.5,2020-06-15 09:45:56
1770,188.34,2020-06-15 10:05:56
1771,188.66,2020-06-15 10:25:57
1772,187.89,2020-06-15 10:45:57
1773,187.39,2020-06-15 11:05:57
1774,187.5,2020-06-15 11:25:57
1775,187.49,2020-06-15 11:45:57
1776,187.6,2020-06-15 12:05:57
1777,187.49,2020-06-15 12:25:58
1778,187.5,2020-06-15 12:45:58
1779,187.64,2020-06-15 13:05:58
1780,188.06,2020-06-15 13:25:58
1781,187.65,2020-06-15 13:45:59
1782,188.05,2020-06-15 14:05:59
1783,187.58,2020-06-15 14:25:59
1784,187.72,2020-06-15 14:46:00
1785,187.61,2020-06-15 15:06:00
1786,187.66,2020-06-15 15:26:00
1787,187.55,2020-06-15 15:46:00
1788,187.9,2020-06-15 16:06:01
1789,188.18,2020-06-15 16:26:01
1790,188.32,2020-06-15 16:46:01
1791,188.34,2020-06-15 17:06:01
1792,188.03,2020-06-15 17:26:02
1793,188.45,2020-06-15 17:46:02
1794,188.57,2020-06-15 18:06:02
1795,188.26,2020-06-15 18:26:02
1796,188.42,2020-06-15 18:46:03
1797,188.31,2020-06-15 19:06:03
1798,188.5,2020-06-15 19:26:03
1799,188.15,2020-06-15 19:46:03
1800,188.99,2020-06-15 20:06:03
1801,188.69,2020-06-15 20:26:04
1802,188.67,2020-06-15 20:46:04
1803,189.36,2020-06-15 21:06:04
1804,188.86,2020-06-15 21:26:04
1805,189.14,2020-06-15 21:46:05
1806,188.78,2020-06-15 22:06:05
1807,188.81,2020-06-15 22:26:05
1808,188.77,2020-06-15 22:46:05
1809,189.15,2020-06-15 23:06:05
1810,188.63,2020-06-15 23:26:06
1811,188.65,2020-06-15 23:46:06
1812,188.79,2020-06-16 00:06:06
1813,189.83,2020-06-16 00:26:06
1814,189.22,2020-06-16 00:46:07
1815,189.01,2020-06-16 01:06:07
1816,188.49,2020-06-16 01:26:07
1817,188.4,2020-06-16 01:46:07
1818,188.72,2020-06-16 02:06:08
1819,188.74,2020-06-16 02:26:08
1820,188.51,2020-06-16 02:46:08
1821,188.7,2020-06-16 03:06:08
1822,188.99,2020-06-16 03:26:09
1823,188.8,2020-06-16 03:46:09
1824,188.9,2020-06-16 04:06:09
1825,188.67,2020-06-16 04:26:09
1826,188.69,2020-06-16 04:46:10
1827,188.56,2020-06-16 05:06:10
1828,188.57,2020-06-16 05:26:10
1829,188.98,2020-06-16 05:46:10
1830,188.85,2020-06-16 06:06:11
1831,188.8,2020-06-16 06:26:11
1832,188.84,2020-06-16 06:46:11
1833,188.7,2020-06-16 07:06:11
1834,188.65,2020-06-16 07:26:12
1835,189.02,2020-06-16 07:46:12
1836,188.41,2020-06-16 08:06:12
1837,186.92,2020-06-16 08:26:12
1838,189.23,2020-06-16 08:46:13
1839,189.29,2020-06-16 09:06:13
1840,189.28,2020-06-16 09:26:13
1841,188.9,2020-06-16 09:46:13
1842,188.97,2020-06-16 10:06:13
1843,189.38,2020-06-16 10:26:13
1844,188.86,2020-06-16 10:46:14
1845,188.64,2020-06-16 11:06:14
1846,188.95,2020-06-16 11:26:14
1847,187.28,2020-06-16 11:46:14
1848,186.82,2020-06-16 12:06:15
1849,186.69,2020-06-16 12:26:15
1850,188.2,2020-06-16 12:46:15
1851,186.98,2020-06-16 13:06:15
1852,186.97,2020-06-16 13:26:16
1853,187.3,2020-06-16 13:46:16
1854,187.22,2020-06-16 14:06:16
1855,187.9,2020-06-16 14:26:16
1856,188.08,2020-06-16 14:46:17
1857,187.31,2020-06-16 15:06:17
1858,187.55,2020-06-16 15:26:17
1859,187.26,2020-06-16 15:46:17
1860,187.57,2020-06-16 16:06:17
1861,187.34,2020-06-16 16:26:18
1862,187.46,2020-06-16 16:46:18
1863,187.28,2020-06-16 17:06:18
1864,187.13,2020-06-16 17:26:18
1865,187.48,2020-06-16 17:46:19
1866,187.69,2020-06-16 18:06:19
1867,187.26,2020-06-16 18:26:19
1868,187.11,2020-06-16 18:46:19
1869,187.25,2020-06-16 19:06:20
1870,187.44,2020-06-16 19:26:20
1871,187.56,2020-06-16 19:46:20
1872,187.7,2020-06-16 20:06:20
1873,187.69,2020-06-16 20:26:21
1874,187.97,2020-06-16 20:46:21
1875,188.15,2020-06-16 21:06:21
1876,188.5,2020-06-16 21:26:21
1877,187.99,2020-06-16 21:46:21
1878,187.55,2020-06-16 22:06:22
1879,187.49,2020-06-16 22:26:22
1880,187.7,2020-06-16 22:46:22
1881,188.07,2020-06-16 23:06:22
1882,187.83,2020-06-16 23:26:23
1883,188.03,2020-06-16 23:46:23
1884,187.83,2020-06-17 00:06:23
1885,187.5,2020-06-17 00:26:23
1886,187.75,2020-06-17 00:46:24
1887,187.77,2020-06-17 01:06:24
1888,187.6,2020-06-17 01:26:24
1889,187.41,2020-06-17 01:46:24
1890,187.82,2020-06-17 02:06:25
1891,188.06,2020-06-17 02:26:25
1892,187.81,2020-06-17 02:46:25
1893,188.07,2020-06-17 03:06:25
1894,187.77,2020-06-17 03:26:26
1895,187.73,2020-06-17 03:46:26
1896,188.05,2020-06-17 04:06:26
1897,188.18,2020-06-17 04:26:26
1898,187.42,2020-06-17 04:46:27
1899,187.67,2020-06-17 05:06:27
1900,187.73,2020-06-17 05:26:27
1901,187.17,2020-06-17 05:46:27
1902,188.54,2020-06-17 06:06:27
1903,188.13,2020-06-17 06:26:28
1904,188.5,2020-06-17 06:46:28
1905,188.15,2020-06-17 07:06:28
1906,188.25,2020-06-17 07:26:28
1907,188.24,2020-06-17 07:46:29
1908,187.59,2020-06-17 08:06:29
1909,187.9,2020-06-17 08:26:29
1910,187.83,2020-06-17 08:46:29
1911,187.85,2020-06-17 09:06:30
1912,187.92,2020-06-17 09:26:30
1913,187.98,2020-06-17 09:46:30
1914,187.81,2020-06-17 10:06:30
1915,187.86,2020-06-17 10:26:31
1916,187.86,2020-06-17 10:46:31
1917,187.44,2020-06-17 11:06:31
1918,187.47,2020-06-17 11:26:31
1919,187.35,2020-06-17 11:46:31
1920,187.36,2020-06-17 12:06:32
1921,187.44,2020-06-17 12:26:32
1922,187.29,2020-06-17 12:46:32
1923,187.15,2020-06-17 13:06:32
1924,187.34,2020-06-17 13:26:33
1925,187.08,2020-06-17 13:46:33
1926,187.07,2020-06-17 14:06:33
1927,186.66,2020-06-17 14:26:33
1928,187.09,2020-06-17 14:46:34
1929,187.33,2020-06-17 15:06:34
1930,186.54,2020-06-17 15:26:34
1931,186.52,2020-06-17 15:46:34
1932,186.33,2020-06-17 16:06:34
1933,186.62,2020-06-17 16:26:35
1934,186.8,2020-06-17 16:46:35
1935,186.23,2020-06-17 17:06:35
1936,186.74,2020-06-17 17:26:36
1937,187.74,2020-06-17 17:46:36
1938,187.85,2020-06-17 18:06:36
1939,186.5,2020-06-17 18:26:36
1940,187.12,2020-06-17 18:46:37
1941,186.32,2020-06-17 19:06:37
1942,187.0,2020-06-17 19:26:37
1943,186.31,2020-06-17 19:46:37
1944,185.22,2020-06-17 20:06:38
1945,185.98,2020-06-17 20:26:38
1946,185.36,2020-06-17 20:46:38
1947,185.52,2020-06-17 21:06:38
1948,185.25,2020-06-17 21:26:39
1949,185.28,2020-06-17 21:46:39
1950,185.64,2020-06-17 22:06:39
1951,185.53,2020-06-17 22:26:39
1952,186.03,2020-06-17 22:46:39
1953,185.73,2020-06-17 23:06:40
1954,186.4,2020-06-17 23:26:40
1955,187.22,2020-06-17 23:46:40
1956,186.61,2020-06-18 00:06:40
1957,186.77,2020-06-18 00:26:41
1958,186.58,2020-06-18 00:46:41
1959,186.5,2020-06-18 01:06:41
1960,186.69,2020-06-18 01:26:41
1961,186.55,2020-06-18 01:46:42
1962,186.23,2020-06-18 02:06:42
1963,186.69,2020-06-18 02:26:42
1964,186.39,2020-06-18 02:46:42
1965,187.04,2020-06-18 03:06:42
1966,186.48,2020-06-18 03:26:43
1967,186.45,2020-06-18 03:46:43
1968,186.51,2020-06-18 04:06:43
1969,186.44,2020-06-18 04:26:43
1970,186.69,2020-06-18 04:46:43
1971,185.38,2020-06-18 05:06:44
1972,186.15,2020-06-18 05:26:44
1973,185.39,2020-06-18 05:46:44
1974,185.06,2020-06-18 06:06:44
1975,185.12,2020-06-18 06:26:45
1976,184.86,2020-06-18 06:46:45
1977,185.44,2020-06-18 07:06:45
1978,185.12,2020-06-18 07:26:45
1979,184.74,2020-06-18 07:46:46
1980,186.09,2020-06-18 08:06:46
1981,186.98,2020-06-18 08:26:46
1982,185.91,2020-06-18 08:46:46
1983,187.05,2020-06-18 09:06:47
1984,187.03,2020-06-18 09:26:47
1985,186.31,2020-06-18 09:46:47
1986,186.59,2020-06-18 10:06:47
1987,186.52,2020-06-18 10:26:48
1988,187.08,2020-06-18 10:46:48
1989,186.82,2020-06-18 11:06:48
1990,186.04,2020-06-18 11:26:48
1991,185.7,2020-06-18 11:46:49
1992,185.24,2020-06-18 12:06:49
1993,185.67,2020-06-18 12:26:49
1994,185.35,2020-06-18 12:46:49
1995,185.34,2020-06-18 13:06:50
1996,185.03,2020-06-18 13:26:50
1997,184.79,2020-06-18 13:46:50
1998,185.57,2020-06-18 14:06:50
1999,185.77,2020-06-18 14:26:50
2000,185.05,2020-06-18 14:46:51
2001,185.5,2020-06-18 15:06:51
2002,184.78,2020-06-18 15:26:51
2003,185.64,2020-06-18 15:46:51
2004,185.31,2020-06-18 16:06:52
2005,185.82,2020-06-18 16:26:52
2006,185.21,2020-06-18 16:46:52
2007,185.82,2020-06-18 17:06:52
2008,185.6,2020-06-18 17:26:53
2009,185.71,2020-06-18 17:46:53
2010,185.84,2020-06-18 18:06:53
2011,186.1,2020-06-18 18:26:53
2012,186.08,2020-06-18 18:46:54
2013,186.24,2020-06-18 19:06:54
2014,182.22,2020-06-18 19:26:54
2015,186.54,2020-06-18 19:46:54
2016,186.23,2020-06-18 20:06:55
2017,186.53,2020-06-18 20:26:55
2018,186.37,2020-06-18 20:46:55
2019,186.29,2020-06-18 21:06:55
2020,186.53,2020-06-18 21:26:56
2021,186.46,2020-06-18 21:46:56
2022,186.42,2020-06-18 22:06:56
2023,186.83,2020-06-18 22:26:57
2024,187.7,2020-06-18 22:46:57
2025,187.34,2020-06-18 23:06:57
2026,187.49,2020-06-18 23:26:57
2027,187.7,2020-06-18 23:46:58
2028,187.75,2020-06-19 00:06:58
2029,187.96,2020-06-19 00:26:58
2030,187.85,2020-06-19 00:46:58
2031,188.64,2020-06-19 01:06:58
2032,188.18,2020-06-19 01:26:58
2033,187.84,2020-06-19 01:46:59
2034,187.56,2020-06-19 02:06:59
2035,187.79,2020-06-19 02:26:59
2036,187.89,2020-06-19 02:46:59
2037,187.42,2020-06-19 03:07:00
2038,188.73,2020-06-19 03:27:00
2039,187.97,2020-06-19 03:47:00
2040,189.04,2020-06-19 04:07:00
2041,188.48,2020-06-19 04:27:00
2042,187.34,2020-06-19 04:47:01
2043,186.66,2020-06-19 05:07:01
2044,187.8,2020-06-19 05:27:01
2045,188.03,2020-06-19 05:47:01
2046,188.07,2020-06-19 06:07:02
2047,188.16,2020-06-19 06:27:02
2048,188.3,2020-06-19 06:47:02
2049,188.29,2020-06-19 07:07:02
2050,188.44,2020-06-19 07:27:03
2051,188.42,2020-06-19 07:47:03
2052,188.37,2020-06-19 08:07:03
2053,189.75,2020-06-19 08:27:03
2054,186.64,2020-06-19 08:47:04
2055,187.49,2020-06-19 09:07:04
2056,188.07,2020-06-19 09:27:04
2057,187.44,2020-06-19 09:47:04
2058,186.23,2020-06-19 10:07:05
2059,185.69,2020-06-19 10:27:05
2060,186.56,2020-06-19 10:47:05
2061,185.79,2020-06-19 11:07:05
2062,186.06,2020-06-19 11:27:06
2063,185.93,2020-06-19 11:47:06
2064,185.91,2020-06-19 12:07:06
2065,185.8,2020-06-19 12:27:07
2066,185.86,2020-06-19 12:47:07
2067,185.6,2020-06-19 13:07:07
2068,186.08,2020-06-19 13:27:07
2069,188.66,2020-06-19 13:47:08
2070,186.92,2020-06-19 14:07:08
2071,186.75,2020-06-19 14:27:08
2072,186.9,2020-06-19 14:47:08
2073,187.95,2020-06-19 15:07:08
2074,187.53,2020-06-19 15:27:09
2075,187.52,2020-06-19 15:47:09
2076,188.4,2020-06-19 16:07:09
2077,187.43,2020-06-19 16:27:09
2078,187.84,2020-06-19 16:47:10
2079,187.71,2020-06-19 17:07:10
2080,187.4,2020-06-19 17:27:10
2081,187.6,2020-06-19 17:47:10
2082,187.94,2020-06-19 18:07:10
2083,187.81,2020-06-19 18:27:11
2084,188.64,2020-06-19 18:47:11
2085,188.83,2020-06-19 19:07:11
2086,188.28,2020-06-19 19:27:11
2087,188.48,2020-06-19 19:47:12
2088,188.17,2020-06-19 20:07:12
2089,188.61,2020-06-19 20:27:12
2090,188.52,2020-06-19 20:47:12
2091,188.83,2020-06-19 21:07:13
2092,188.67,2020-06-19 21:27:13
2093,188.55,2020-06-19 21:47:13
2094,188.54,2020-06-19 22:07:13
2095,188.24,2020-06-19 22:27:13
2096,188.32,2020-06-19 22:47:14
2097,188.57,2020-06-19 23:07:14
2098,188.74,2020-06-19 23:27:15
2099,188.79,2020-06-19 23:47:15
2100,188.64,2020-06-20 00:07:15
2101,188.58,2020-06-20 00:27:15
2102,189.04,2020-06-20 00:47:15
2103,190.68,2020-06-20 01:07:16
2104,187.96,2020-06-20 01:27:16
2105,187.77,2020-06-20 01:47:16
2106,187.92,2020-06-20 02:07:16
2107,188.65,2020-06-20 02:27:17
2108,188.15,2020-06-20 02:47:17
2109,188.92,2020-06-20 03:07:17
2110,189.44,2020-06-20 03:27:17
2111,189.83,2020-06-20 03:47:18
2112,190.11,2020-06-20 04:07:18
2113,188.81,2020-06-20 04:27:18
2114,188.36,2020-06-20 04:47:18
2115,188.95,2020-06-20 05:07:19
2116,189.07,2020-06-20 05:27:19
2117,189.3,2020-06-20 05:47:19
2118,189.16,2020-06-20 06:07:19
